"source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts"
"netsuite;vonderk;2026-07-20 14:19;95542;3651;FC A-00007-00041287;20/10/2025;19/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;111600.42;19368.67;92231.75;111600.42;.00; "
"netsuite;vonderk;2026-07-20 14:19;95545;4073;FC A-00007-00041288;20/10/2025;27/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;495440.70;88340.70;407100;495440.70;.00; "
"netsuite;vonderk;2026-07-20 14:19;95548;3814;FC A-00007-00041289;20/10/2025;19/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;4420397.41;767176.41;3653221;4420397.41;.00; "
"netsuite;vonderk;2026-07-20 14:19;95549;3780;FC A-00007-00041290;20/10/2025;19/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;128509.38;25701.88;102807.5;128509.38;.00; "
"netsuite;vonderk;2026-07-20 14:19;95651;3850;FC A-00007-00041291;20/10/2025;19/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;149704.83;25981.83;123723;149704.83;.00; "
"netsuite;vonderk;2026-07-20 14:19;95653;3812;FC A-00007-00041292;20/10/2025;19/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;496785.18;86218.93;410566.25;496785.18;.00; "
"netsuite;vonderk;2026-07-20 14:19;95654;3814;FC A-00007-00041293;20/10/2025;19/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;171710.80;29801.05;141909.75;171710.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;95656;3730;FC A-00007-00041294;20/10/2025;19/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;681774.50;118324.50;563450;681774.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;95712;3777;MEX-9900000547;20/10/2025;;oct 2025;Nota de crédito;Totalmente aplicada;1;1.00;11;;-48982.50;;-48982.5;48982.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;92829;13766;FC A-00011-00002610;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;14863.27;2579.57;12283.7;14863.27;.00; "
"netsuite;vonderk;2026-07-20 14:19;92833;3737;FC A-00011-00002611;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;1038180.00;180180.00;858000;1038180.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92836;4020;FC A-00011-00002612;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 7 DIAS;234974.74;40780.74;194194;234974.74;.00; "
"netsuite;vonderk;2026-07-20 14:19;92837;13609;FC A-00011-00002613;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;64159.52;11135.12;53024.4;64159.52;.00; "
"netsuite;vonderk;2026-07-20 14:19;92847;3738;MEX-9900018614;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92848;4047;MEX-9900018615;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92849;4166;MEX-9900018616;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;625625.00;;625625;625625.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92850;4166;MEX-9900018617;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;512383.30;;512383.3;512383.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;92851;4069;MEX-9900018618;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;171199.60;;171199.6;171199.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;92852;4069;MEX-9900018619;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;179036.00;;179036;179036.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92853;3779;MEX-9900018620;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;2402228.40;;2402228.4;2402228.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;92854;4069;MEX-9900018621;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;76076.00;;76076;76076.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92855;4033;MEX-9900018622;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;755040.00;;755040;755040.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92856;3778;MEX-9900018623;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;119991.30;;119991.3;119991.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;92857;3811;MEX-9900018624;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;247104.00;;247104;247104.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92858;4173;MEX-9900018625;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;8008.00;;8008;8008.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92859;3799;MEX-9900018626;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;427655.80;;427655.8;427655.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;92860;3879;MEX-9900018627;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;383240.00;;383240;383240.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92861;3778;MEX-9900018628;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;149063.20;;149063.2;149063.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;92862;3853;MEX-9900018629;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;416687.70;;416687.7;416687.70;.00; "
"netsuite;vonderk;2026-07-20 14:19;92863;3873;MEX-9900018630;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;114400.00;;114400;114400.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92864;3778;MEX-9900018631;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;105820.00;;105820;105820.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92866;3781;MEX-9900018632;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;362805.30;;362805.3;362805.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;92867;3702;MEX-9900018633;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;28314.00;;28314;28314.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92869;3873;MEX-9900018634;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;245388.00;;245388;245388.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92872;3740;MEX-9900018635;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;354068.00;;354068;354068.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;92874;3811;MEX-9900018636;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;74960.60;;74960.6;74960.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;92878;3738;FC A-00007-00041205;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;166731.71;28936.91;137794.8;166731.71;.00; "
"netsuite;vonderk;2026-07-20 14:19;92887;4112;GOX-9900001622;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;14;PLAZO 7 DIAS;164607.30;;164607.3;164607.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;93565;4166;MEX-9900018637;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;221650.00;;221650;221650.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;93881;3746;FC A-00007-00041206;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;537846.46;93345.26;444501.2;537846.46;.00; "
"netsuite;vonderk;2026-07-20 14:19;93883;3746;FC A-00007-00041207;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;5352406.20;928930.00;4423476.2;5352406.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;93884;3767;FC A-00007-00041208;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;433855.42;75297.22;358558.2;433855.42;.00; "
"netsuite;vonderk;2026-07-20 14:19;93885;3767;FC A-00007-00041209;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;737554.22;128005.28;609548.94;737554.22;.00; "
"netsuite;vonderk;2026-07-20 14:19;93887;3868;FC A-00007-00041210;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;353188.84;61297.24;291891.6;353188.84;.00; "
"netsuite;vonderk;2026-07-20 14:19;93888;3746;FC A-00007-00041211;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1834118.00;318318.00;1515800;1834118.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;93889;4047;FC A-00007-00041212;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;2441799.36;423783.36;2018016;2441799.36;.00; "
"netsuite;vonderk;2026-07-20 14:19;93891;3682;FC A-00007-00041213;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;917934.89;183586.99;734347.9;917934.89;.00; "
"netsuite;vonderk;2026-07-20 14:19;93892;3847;FC A-00007-00041214;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;951215.12;165086.92;786128.2;951215.12;.00; "
"netsuite;vonderk;2026-07-20 14:19;93893;3807;FC A-00007-00041215;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;881760.88;153032.88;728728;881760.88;.00; "
"netsuite;vonderk;2026-07-20 14:19;93895;13571;FC A-00007-00041216;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;117660.40;20420.40;97240;117660.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;93898;3810;FC A-00007-00041217;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;643135.21;111618.51;531516.7;643135.21;.00; "
"netsuite;vonderk;2026-07-20 14:19;93901;13766;FC A-00007-00041218;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;2217416.84;398371.04;1819045.8;2217416.84;.00; "
"netsuite;vonderk;2026-07-20 14:19;93904;3810;FC A-00007-00041219;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;503863.36;87447.36;416416;503863.36;.00; "
"netsuite;vonderk;2026-07-20 14:19;93907;3778;FC A-00007-00041220;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;28893.79;5112.89;23780.9;28893.79;.00; "
"netsuite;vonderk;2026-07-20 14:19;93911;3767;FC A-00007-00041221;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;498136.07;86453.37;411682.7;498136.07;.00; "
"netsuite;vonderk;2026-07-20 14:19;93913;3779;FC A-00007-00041222;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;207636.00;36036.00;171600;207636.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;93915;3746;FC A-00007-00041223;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;5448368.64;945584.64;4502784;5448368.64;.00; "
"netsuite;vonderk;2026-07-20 14:19;93918;3811;FC A-00007-00041224;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;287832.12;39555.52;248276.6;287832.12;.00; "
"netsuite;vonderk;2026-07-20 14:19;93919;3769;FC A-00007-00041225;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;861343.34;149489.34;711854;861343.34;.00; "
"netsuite;vonderk;2026-07-20 14:19;93922;3866;FC A-00007-00041226;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;437837.40;90347.40;347490;437837.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;93923;3737;FC A-00007-00041227;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1641241.46;284843.56;1356397.9;1641241.46;.00; "
"netsuite;vonderk;2026-07-20 14:19;93926;13609;FC A-00007-00041228;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;781602.84;161283.14;620319.7;781602.84;.00; "
"netsuite;vonderk;2026-07-20 14:19;93927;3768;FC A-00007-00041229;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;949934.70;164864.70;785070;949934.70;.00; "
"netsuite;vonderk;2026-07-20 14:19;93929;13609;FC A-00007-00041230;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;513873.36;106037.36;407836;513873.36;.00; "
"netsuite;vonderk;2026-07-20 14:19;93930;3868;FC A-00007-00041231;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;88798.99;15411.39;73387.6;88798.99;.00; "
"netsuite;vonderk;2026-07-20 14:19;93933;4020;FC A-00007-00041232;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;218017.80;37837.80;180180;218017.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;93934;3847;FC A-00007-00041233;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;237362.55;41195.15;196167.4;237362.55;.00; "
"netsuite;vonderk;2026-07-20 14:19;93937;3767;FC A-00007-00041234;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;386808.57;67132.07;319676.5;386808.57;.00; "
"netsuite;vonderk;2026-07-20 14:19;93938;3790;FC A-00007-00041235;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1138494.50;227698.90;910795.6;1138494.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;93939;3727;FC A-00007-00041236;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1896339.59;329116.79;1567222.8;1896339.59;.00; "
"netsuite;vonderk;2026-07-20 14:19;93940;13571;FC A-00007-00041237;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;102260.73;17747.73;84513;102260.73;.00; "
"netsuite;vonderk;2026-07-20 14:19;93942;3767;FC A-00007-00041238;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;99319.22;17237.22;82082;99319.22;.00; "
"netsuite;vonderk;2026-07-20 14:19;93944;3807;FC A-00007-00041239;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1633403.20;283483.20;1349920;1633403.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;93950;3658;FC A-00007-00041240;17/10/2025;15/01/2026;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 90 DIAS;1426615.05;247594.35;1179020.7;1426615.05;.00; "
"netsuite;vonderk;2026-07-20 14:19;93953;3857;FC A-00007-00041241;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;646158.25;116085.85;530072.4;646158.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;93954;4119;FC A-00007-00041242;17/10/2025;24/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;116795.25;20270.25;96525;116795.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;93956;3806;FC A-00007-00041243;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;332563.66;57717.66;274846;332563.66;.00; "
"netsuite;vonderk;2026-07-20 14:19;93960;3806;FC A-00007-00041244;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;60906.56;10570.56;50336;60906.56;.00; "
"netsuite;vonderk;2026-07-20 14:19;93964;3810;FC A-00007-00041245;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;403090.69;69957.89;333132.8;403090.69;.00; "
"netsuite;vonderk;2026-07-20 14:19;93971;3932;FC A-00007-00041246;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;2461109.51;427134.71;2033974.8;2461109.51;.00; "
"netsuite;vonderk;2026-07-20 14:19;93973;3941;FC A-00007-00041247;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;2237831.60;388384.00;1849447.6;2237831.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;93974;3941;FC A-00007-00041248;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;2061600.55;357798.45;1703802.1;2061600.55;.00; "
"netsuite;vonderk;2026-07-20 14:19;93975;3810;FC A-00007-00041249;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;30833.95;5351.35;25482.6;30833.95;.00; "
"netsuite;vonderk;2026-07-20 14:19;93978;5264;FC A-00007-00041250;17/10/2025;16/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;2116574.46;436753.46;1679821;2116574.46;.00; "
"netsuite;vonderk;2026-07-20 14:19;93981;3932;FC A-00007-00041251;17/10/2025;16/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;280308.60;48648.60;231660;280308.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;93992;3806;MEX-9900000544;17/10/2025;;oct 2025;Nota de crédito;Totalmente aplicada;1;1.00;11;;-759656.00;;-759656;759656.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;93996;4047;NC A-00007-00001478;17/10/2025;;oct 2025;Nota de crédito;Totalmente aplicada;1;1.00;3;;-76884.13;-13343.53;-63540.6;76884.13;.00; "
"netsuite;vonderk;2026-07-20 14:19;94000;3727;NC A-00007-00001479;17/10/2025;;oct 2025;Nota de crédito;Totalmente aplicada;1;1.00;3;;-131324.33;-22791.83;-108532.5;131324.33;.00; "
"netsuite;vonderk;2026-07-20 14:19;94115;3640;MEX-9900000545;17/10/2025;;oct 2025;Nota de crédito;Totalmente aplicada;1;1.00;11;;-126511.02;;-126511.02;126511.02;.00; "
"netsuite;vonderk;2026-07-20 14:19;94134;3812;NC A-00007-00001480;17/10/2025;;oct 2025;Nota de crédito;Totalmente aplicada;1;1.00;3;;-60131.79;-10436.10;-49695.69;60131.79;.00; "
"netsuite;vonderk;2026-07-20 14:19;94147;4033;MEX-9900000546;17/10/2025;;oct 2025;Nota de crédito;Totalmente aplicada;1;1.00;11;;-26962.74;;-26962.74;26962.74;.00; "
"netsuite;vonderk;2026-07-20 14:19;91347;3674;FC A-00011-00002604;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;137500.05;23863.65;113636.4;137500.05;.00; "
"netsuite;vonderk;2026-07-20 14:19;91349;3915;FC A-00011-00002605;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;440142.95;76388.45;363754.5;440142.95;.00; "
"netsuite;vonderk;2026-07-20 14:19;91350;3906;FC A-00011-00002606;16/10/2025;30/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 45 DIAS;307471.05;53362.75;254108.3;307471.05;.00; "
"netsuite;vonderk;2026-07-20 14:19;91351;3949;FC A-00011-00002607;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;722691.26;125425.76;597265.5;722691.26;.00; "
"netsuite;vonderk;2026-07-20 14:19;91352;13612;FC A-00011-00002608;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;664719.56;115364.56;549355;664719.56;.00; "
"netsuite;vonderk;2026-07-20 14:19;91353;3862;MEX-9900018591;16/10/2025;23/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;1531098.75;;1531098.75;1531098.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;91354;3794;MEX-9900018592;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91355;3794;MEX-9900018593;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91356;3851;MEX-9900018594;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91358;3777;MEX-9900018595;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;300529.50;;300529.5;300529.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;91360;3813;MEX-9900018596;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;100176.50;;100176.5;100176.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;91361;3662;MEX-9900018597;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;156798.00;;156798;156798.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91363;4112;MEX-9900018598;16/10/2025;23/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;436463.25;;436463.25;436463.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;91365;3640;MEX-9900018599;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;775461.65;;775461.65;775461.65;.00; "
"netsuite;vonderk;2026-07-20 14:19;91971;3640;MEX-9900018600;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;341415.00;;341415;341415.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91972;3778;MEX-9900018601;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;340572.00;;340572;340572.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91974;3852;MEX-9900018602;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;459294.50;;459294.5;459294.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;91976;3777;MEX-9900018603;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;1444564.80;;1444564.8;1444564.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;91977;3813;MEX-9900018604;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;914992.20;;914992.2;914992.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;91978;3720;MEX-9900018605;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;318232.50;;318232.5;318232.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;91979;13600;MEX-9900018606;16/10/2025;23/10/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;109590.00;;109590;109590.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91980;3640;MEX-9900018607;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;384239.40;;384239.4;384239.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;91981;4075;MEX-9900018608;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;800386.35;;800386.35;800386.35;.00; "
"netsuite;vonderk;2026-07-20 14:19;91982;3640;MEX-9900018609;16/10/2025;15/12/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 60 DIAS;306823.90;;306823.9;306823.90;.00; "
"netsuite;vonderk;2026-07-20 14:19;91983;3720;MEX-9900018610;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;72385.60;;72385.6;72385.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;91984;3781;MEX-9900018611;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;672826.40;;672826.4;672826.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;91985;3778;MEX-9900018612;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;358275.00;;358275;358275.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;91988;3778;MEX-9900018613;16/10/2025;15/11/2025;oct 2025;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 30 DIAS;405328.45;;405328.45;405328.45;.00; "
